eshram_id,worker_name,week_start,week_end,platform,job_type,age,education,experience_months,zone,satisfaction,weekly_income_inr,avg_daily_income_inr,worked_this_week,income_bracket,platform_volatility_index
4387-6738-2811,Seema Sen,25-03-2024,31-03-2024,Amazon,Full-time,29,Primary,4,Rural,Yes,4201,700,1,D,0.27
9265-4321-1594,Girish Rao,25-03-2024,31-03-2024,Amazon,Full-time,38,Secondary,53,Urban,No,5011,835,1,D,0.27
3496-4426-1355,Rakesh Shaikh,25-03-2024,31-03-2024,Amazon,Full-time,45,Primary,5,Urban,Sometimes,4615,769,1,D,0.27
9969-4113-2677,Bharat Naik,25-03-2024,31-03-2024,Amazon,Part-time,39,Primary,49,Urban,Always,1287,214,1,A,0.27
8660-5353-2598,Ajay Kumar,25-03-2024,31-03-2024,Amazon,Full-time,41,Secondary,24,Urban,Sometimes,4360,727,1,D,0.27
3391-4834-2854,Sunil Kumar,25-03-2024,31-03-2024,Amazon,Part-time,39,Primary,45,Urban,Rarely,1843,307,1,A,0.27
6918-6429-4550,Kiran Verma,25-03-2024,31-03-2024,Amazon,Full-time,21,Primary,42,Urban,Yes,4562,760,1,D,0.27
5779-5313-9445,Kavita Nair,25-03-2024,31-03-2024,Amazon,Full-time,36,Secondary,6,Urban,Rarely,4021,670,1,D,0.27
6010-8812-6995,Nisha Malik,25-03-2024,31-03-2024,Amazon,Full-time,28,Primary,4,Urban,Sometimes,5437,906,1,D,0.27
1628-1185-5009,Mahesh Shenoy,25-03-2024,31-03-2024,Amazon,Full-time,22,Secondary,31,Semi-urban,Yes,4473,746,1,D,0.27
1621-9807-5954,Rohit Shetty,25-03-2024,31-03-2024,Amazon,Full-time,22,Secondary,29,Urban,Sometimes,4339,723,1,D,0.27
7558-2428-2814,Suman Reddy,25-03-2024,31-03-2024,Amazon,Part-time,34,Secondary,53,Semi-urban,Sometimes,1755,292,1,A,0.27
1688-6901-4145,Vinod Shaikh,25-03-2024,31-03-2024,Amazon,Full-time,43,Secondary,29,Urban,Sometimes,4422,737,1,D,0.27
4414-1094-1798,Bharat Shaikh,25-03-2024,31-03-2024,Amazon,Part-time,36,Primary,24,Semi-urban,Rarely,2029,338,1,A,0.27
2987-8989-5637,Asha Ahmed,25-03-2024,31-03-2024,Amazon,Full-time,37,Primary,37,Semi-urban,Always,4431,738,1,D,0.27
9046-6192-5651,Nikhil Hegde,25-03-2024,31-03-2024,Amazon,Full-time,23,Primary,50,Urban,Sometimes,4661,777,1,D,0.27
5860-2403-4817,Lalit Tiwari,25-03-2024,31-03-2024,Amazon,Part-time,37,Primary,30,Semi-urban,No,1831,305,1,A,0.27
7800-1547-6954,Ajay Mishra,25-03-2024,31-03-2024,Amazon,Part-time,41,Secondary,2,Urban,Always,2189,365,1,A,0.27
2738-7941-6804,Lalita Sharma,25-03-2024,31-03-2024,Amazon,Full-time,19,Primary,38,Rural,Always,4255,709,1,D,0.27
3256-5540-4851,Shanti Yadav,25-03-2024,31-03-2024,Amazon,Full-time,25,Secondary,12,Urban,Always,3988,665,1,C,0.27
7140-7812-4750,Ganesh Jain,25-03-2024,31-03-2024,Amazon,Full-time,19,Primary,45,Semi-urban,Sometimes,4291,715,1,D,0.27
5573-3048-3614,Neha Trivedi,25-03-2024,31-03-2024,Amazon,Full-time,41,Secondary,6,Rural,Yes,4292,715,1,D,0.27
2206-8886-3158,Bharat Hegde,25-03-2024,31-03-2024,Amazon,Part-time,20,Primary,51,Semi-urban,Sometimes,1331,222,1,A,0.27
4979-6633-5580,Amit Singh,25-03-2024,31-03-2024,Amazon,Part-time,19,Secondary,5,Urban,Sometimes,595,99,1,A,0.27
6224-4837-3146,Varun Bhatt,25-03-2024,31-03-2024,Amazon,Full-time,33,Secondary,6,Urban,Always,4860,810,1,D,0.27
9548-4920-3613,Sita Hegde,25-03-2024,31-03-2024,Amazon,Full-time,22,Primary,23,Rural,No,3051,508,1,B,0.27
5511-3905-9262,Pushpa Rao,25-03-2024,31-03-2024,Amazon,Full-time,21,Secondary,20,Semi-urban,Yes,3986,664,1,C,0.27
4394-6808-6099,Vimala Shah,25-03-2024,31-03-2024,Amazon,Full-time,40,Secondary,21,Semi-urban,Yes,4579,763,1,D,0.27
4831-4995-7037,Sita Parekh,25-03-2024,31-03-2024,Amazon,Full-time,31,Primary,16,Rural,Always,5505,918,1,D,0.27
1269-6334-3728,Ravi Singh,25-03-2024,31-03-2024,Amazon,Part-time,30,Primary,33,Urban,Always,1620,270,1,A,0.27
3337-7610-1012,Anita Jain,25-03-2024,31-03-2024,Amazon,Full-time,44,Secondary,37,Semi-urban,Sometimes,4344,724,1,D,0.27
4940-1805-6603,Sarita Ali,25-03-2024,31-03-2024,Amazon,Full-time,19,Secondary,54,Semi-urban,Sometimes,3915,652,1,C,0.27
8560-9896-2115,Sumit Kumar,25-03-2024,31-03-2024,Amazon,Full-time,46,Secondary,43,Semi-urban,No,5299,883,1,D,0.27
5451-5314-8283,Kamla Gowda,25-03-2024,31-03-2024,Amazon,Full-time,35,Secondary,42,Urban,Yes,5179,863,1,D,0.27
1380-5070-5438,Ritesh Patel,25-03-2024,31-03-2024,Amazon,Full-time,41,Secondary,9,Urban,Yes,4753,792,1,D,0.27
4609-9133-4819,Amit Mishra,25-03-2024,31-03-2024,Amazon,Part-time,24,Secondary,16,Urban,Sometimes,1810,302,1,A,0.27
3459-1579-8738,Tarun Naidu,25-03-2024,31-03-2024,Amazon,Full-time,33,Secondary,43,Rural,Sometimes,5831,972,1,D,0.27
7329-6865-6886,Harish Kumar,25-03-2024,31-03-2024,Amazon,Part-time,25,Secondary,36,Urban,Yes,1803,300,1,A,0.27
6936-2496-9328,Sunil Bhat,25-03-2024,31-03-2024,Amazon,Part-time,32,Secondary,21,Rural,No,1617,270,1,A,0.27
6595-2186-8035,Ramesh Paul,25-03-2024,31-03-2024,Amazon,Full-time,27,Primary,32,Semi-urban,Always,3710,618,1,C,0.27
1364-5726-7613,Dinesh Shah,25-03-2024,31-03-2024,Amazon,Full-time,47,Secondary,47,Urban,Always,2051,342,1,A,0.27
4231-2372-4282,Varun Shah,25-03-2024,31-03-2024,Amazon,Part-time,39,Secondary,25,Urban,Sometimes,2042,340,1,A,0.27
1639-9454-1738,Padma Bose,25-03-2024,31-03-2024,Amazon,Full-time,48,Primary,5,Urban,No,4784,797,1,D,0.27
1365-1216-3667,Ravi Gupta,25-03-2024,31-03-2024,Amazon,Full-time,33,Secondary,52,Urban,Yes,3483,580,1,C,0.27
9585-7551-1282,Sita Chauhan,25-03-2024,31-03-2024,Amazon,Full-time,45,Secondary,34,Urban,Yes,4489,748,1,D,0.27
2440-9742-5006,Lalit Hegde,25-03-2024,31-03-2024,Amazon,Full-time,40,Primary,16,Rural,Yes,5232,872,1,D,0.27
8119-5398-8401,Deepak Amin,25-03-2024,31-03-2024,Amazon,Full-time,33,Primary,30,Urban,No,3757,626,1,C,0.27
9536-5487-9929,Ramesh Jain,25-03-2024,31-03-2024,Amazon,Full-time,32,Secondary,56,Urban,Yes,5476,913,1,D,0.27
9275-1761-4737,Lalita Bose,25-03-2024,31-03-2024,Amazon,Full-time,38,Primary,28,Semi-urban,Always,4410,735,1,D,0.27
3473-5694-9734,Sanjay Hegde,25-03-2024,31-03-2024,Amazon,Full-time,46,Secondary,25,Rural,No,3854,642,1,C,0.27
8538-5651-3019,Usha Qureshi,25-03-2024,31-03-2024,Amazon,Full-time,29,Primary,52,Urban,No,5157,860,1,D,0.27
5851-9238-5792,Deepak Iyer,25-03-2024,31-03-2024,Amazon,Full-time,25,Secondary,35,Urban,Yes,4506,751,1,D,0.27
1995-4204-5323,Yogesh Rajput,25-03-2024,31-03-2024,Amazon,Full-time,46,Primary,49,Semi-urban,No,3195,532,1,B,0.27
9066-5812-5044,Neha Malik,25-03-2024,31-03-2024,Amazon,Full-time,44,Secondary,29,Semi-urban,Always,4305,718,1,D,0.27
8466-1900-4700,Kavita Shenoy,25-03-2024,31-03-2024,Amazon,Full-time,24,Primary,1,Semi-urban,No,3961,660,1,C,0.27
2676-1661-7233,Kamla Ansari,25-03-2024,31-03-2024,Amazon,Full-time,42,Primary,60,Semi-urban,Yes,4500,750,1,D,0.27
9729-5078-9709,Shanti Pandey,25-03-2024,31-03-2024,Amazon,Full-time,22,Secondary,28,Urban,Sometimes,5072,845,1,D,0.27
9735-7101-8282,Deepak Naik,25-03-2024,31-03-2024,Amazon,Full-time,36,Primary,55,Semi-urban,Sometimes,4662,777,1,D,0.27
3378-9204-6948,Arun Das,25-03-2024,31-03-2024,Amazon,Full-time,47,Primary,41,Urban,Sometimes,3920,653,1,C,0.27
5550-7560-6627,Ritu Ahmed,25-03-2024,31-03-2024,Amazon,Full-time,37,Primary,59,Semi-urban,Sometimes,4031,672,1,D,0.27
4864-3874-7119,Divya Chatterjee,25-03-2024,31-03-2024,Amazon,Full-time,38,Primary,32,Rural,Always,5372,895,1,D,0.27
8031-8567-1256,Sanjay Ghosh,25-03-2024,31-03-2024,Ekart,Part-time,45,Secondary,60,Semi-urban,No,1285,214,1,A,0.31
7934-9201-3568,Satish Modi,25-03-2024,31-03-2024,Ekart,Full-time,33,Secondary,22,Semi-urban,Yes,4897,816,1,D,0.31
9840-7391-1437,Yogesh Kumar,25-03-2024,31-03-2024,Ekart,Full-time,26,Secondary,32,Semi-urban,No,2583,430,1,A,0.31
7001-5659-2958,Amit Mehta,25-03-2024,31-03-2024,Ekart,Full-time,36,Primary,41,Semi-urban,Yes,4865,811,1,D,0.31
9007-1153-6548,Shyam Parekh,25-03-2024,31-03-2024,Ekart,Full-time,24,Secondary,44,Semi-urban,No,3334,556,1,B,0.31
9232-9765-9480,Vinod Shah,25-03-2024,31-03-2024,Ekart,Full-time,40,Secondary,31,Urban,Yes,4848,808,1,D,0.31
7075-6470-5726,Prakash Khan,25-03-2024,31-03-2024,Ekart,Full-time,26,Secondary,11,Rural,Always,4503,750,1,D,0.31
4647-4190-4886,Sachin Patel,25-03-2024,31-03-2024,Ekart,Full-time,23,Secondary,60,Urban,No,5057,843,1,D,0.31
8832-1295-6372,Geeta Rajput,25-03-2024,31-03-2024,Ekart,Part-time,41,Secondary,4,Urban,Yes,1108,185,1,A,0.31
9459-3589-3492,Naresh Naidu,25-03-2024,31-03-2024,Ekart,Part-time,26,Secondary,54,Semi-urban,No,395,66,1,A,0.31
5123-7434-5080,Tarun Amin,25-03-2024,31-03-2024,Ekart,Full-time,44,Primary,4,Urban,Always,3733,622,1,C,0.31
9998-1196-2904,Prakash Ahmed,25-03-2024,31-03-2024,Ekart,Full-time,27,Secondary,18,Semi-urban,Sometimes,4054,676,1,D,0.31
2768-8501-8984,Praveen Banerjee,25-03-2024,31-03-2024,Ekart,Full-time,43,Secondary,2,Rural,Sometimes,3645,608,1,C,0.31
2599-6664-4192,Pradeep Shah,25-03-2024,31-03-2024,Ekart,Full-time,22,Primary,15,Semi-urban,Always,4272,712,1,D,0.31
1502-7401-9940,Ravi Patel,25-03-2024,31-03-2024,Ekart,Full-time,24,Primary,39,Semi-urban,Sometimes,2690,448,1,B,0.31
7668-7974-4742,Sita Islam,25-03-2024,31-03-2024,Ekart,Full-time,40,Secondary,5,Rural,Yes,2860,477,1,B,0.31
2648-8281-8986,Shanti Rao,25-03-2024,31-03-2024,Ekart,Full-time,25,Secondary,43,Urban,Rarely,3047,508,1,B,0.31
9157-3668-4315,Mamta Iyer,25-03-2024,31-03-2024,Ekart,Full-time,46,Secondary,33,Urban,Always,2852,475,1,B,0.31
8573-6512-1728,Padma Thakur,25-03-2024,31-03-2024,Ekart,Full-time,43,Secondary,46,Semi-urban,Yes,4843,807,1,D,0.31
6804-8724-6821,Mamta Paul,25-03-2024,31-03-2024,Ekart,Part-time,30,Secondary,23,Semi-urban,Always,1581,264,1,A,0.31
1455-5435-7016,Rajesh Hegde,25-03-2024,31-03-2024,Ekart,Full-time,39,Secondary,37,Urban,Yes,3848,641,1,C,0.31
9023-1820-1936,Rajesh Shah,25-03-2024,31-03-2024,Ekart,Full-time,30,Secondary,16,Semi-urban,No,3739,623,1,C,0.31
9112-3293-1037,Vimala Chatterjee,25-03-2024,31-03-2024,Ekart,Full-time,24,Secondary,22,Semi-urban,Yes,4155,692,1,D,0.31
3500-9794-9532,Asha Khan,25-03-2024,31-03-2024,Ekart,Full-time,38,Primary,35,Urban,Sometimes,4452,742,1,D,0.31
7911-2412-1499,Vishal Bhat,25-03-2024,31-03-2024,Ekart,Full-time,46,Primary,1,Urban,Yes,3820,637,1,C,0.31
5458-2600-8079,Aarav Ahmed,25-03-2024,31-03-2024,Ekart,Part-time,44,Secondary,14,Rural,Sometimes,981,164,1,A,0.31
2609-2674-1106,Anil Sharma,25-03-2024,31-03-2024,Ekart,Full-time,32,Secondary,59,Semi-urban,Yes,3174,529,1,B,0.31
8312-9891-3626,Vimala Modi,25-03-2024,31-03-2024,Ekart,Full-time,22,Primary,24,Semi-urban,Sometimes,4637,773,1,D,0.31
4346-3791-1321,Rohit Siddiqui,25-03-2024,31-03-2024,Ekart,Full-time,26,Primary,37,Urban,Always,4188,698,1,D,0.31
5196-4344-8856,Asha Modi,25-03-2024,31-03-2024,Ekart,Part-time,23,Secondary,26,Urban,Sometimes,1197,200,1,A,0.31
6495-6067-6597,Naveen Ansari,25-03-2024,31-03-2024,Ekart,Full-time,37,Primary,46,Urban,Rarely,3993,666,1,C,0.31
5470-2093-5454,Usha Rajput,25-03-2024,31-03-2024,Ekart,Full-time,26,Primary,20,Urban,No,4634,772,1,D,0.31
5023-2669-6392,Tarun Modi,25-03-2024,31-03-2024,Ekart,Part-time,44,Secondary,50,Urban,No,1352,225,1,A,0.31
5636-9843-4026,Dinesh Naidu,25-03-2024,31-03-2024,Ekart,Full-time,40,Secondary,7,Urban,Sometimes,3929,655,1,C,0.31
2669-7347-6948,Nilesh Ansari,25-03-2024,31-03-2024,Ekart,Full-time,24,Primary,58,Rural,Sometimes,4613,769,1,D,0.31
2256-9496-1522,Nikhil Pillai,25-03-2024,31-03-2024,Ekart,Full-time,48,Primary,59,Urban,No,2994,499,1,B,0.31
1123-4845-3631,Vijay Modi,25-03-2024,31-03-2024,Ekart,Full-time,41,Primary,7,Semi-urban,Sometimes,3529,588,1,C,0.31
9742-4652-9363,Radha Shaikh,25-03-2024,31-03-2024,Ekart,Full-time,31,Primary,22,Rural,Yes,4769,795,1,D,0.31
6542-9149-1032,Sarita Yadav,25-03-2024,31-03-2024,Ekart,Full-time,41,Secondary,4,Rural,Yes,3894,649,1,C,0.31
3324-7953-1844,Vijay Sharma,25-03-2024,31-03-2024,Ekart,Full-time,25,Secondary,1,Urban,Yes,3920,653,1,C,0.31
6048-4906-2910,Sarita Modi,25-03-2024,31-03-2024,Ekart,Full-time,28,Secondary,58,Urban,No,3256,543,1,B,0.31
9894-9893-6612,Nilesh Shenoy,25-03-2024,31-03-2024,Ekart,Full-time,39,Secondary,34,Urban,No,2580,430,1,A,0.31
3807-7792-5341,Rohit Khan,25-03-2024,31-03-2024,Ekart,Full-time,43,Primary,50,Urban,Yes,3116,519,1,B,0.31
7699-7037-7589,Meena Gupta,25-03-2024,31-03-2024,Ekart,Full-time,22,Secondary,29,Urban,Yes,3182,530,1,B,0.31
4001-7245-3685,Savita Bhatt,25-03-2024,31-03-2024,Ekart,Part-time,34,Primary,47,Urban,Rarely,1660,277,1,A,0.31
5680-3005-5418,Sachin Das,25-03-2024,31-03-2024,Ekart,Full-time,20,Secondary,28,Rural,No,3400,567,1,C,0.31
1837-1339-6538,Mahesh Malik,25-03-2024,31-03-2024,Ekart,Full-time,39,Primary,6,Semi-urban,Always,4980,830,1,D,0.31
5558-9721-7990,Mamta Sen,25-03-2024,31-03-2024,Ekart,Full-time,21,Primary,1,Urban,Sometimes,3888,648,1,C,0.31
3760-1701-2126,Vinod Hussain,25-03-2024,31-03-2024,Ekart,Full-time,22,Primary,34,Semi-urban,Sometimes,3679,613,1,C,0.31
1512-9860-3209,Umesh Amin,25-03-2024,31-03-2024,Ekart,Full-time,20,Primary,24,Rural,Sometimes,4056,676,1,D,0.31
2927-5069-5480,Usha Siddiqui,25-03-2024,31-03-2024,Ekart,Part-time,31,Primary,40,Semi-urban,No,1746,291,1,A,0.31
3667-7876-6594,Naresh Bhat,25-03-2024,31-03-2024,Ekart,Part-time,24,Primary,35,Rural,Sometimes,1055,176,1,A,0.31
7125-2311-2980,Manoj Reddy,25-03-2024,31-03-2024,Ekart,Full-time,39,Secondary,22,Semi-urban,Rarely,3569,595,1,C,0.31
4277-5990-6396,Varun Gupta,25-03-2024,31-03-2024,Ekart,Full-time,32,Secondary,59,Semi-urban,Sometimes,3122,520,1,B,0.31
6196-3764-4181,Ganesh Kumar,25-03-2024,31-03-2024,Ekart,Full-time,47,Secondary,7,Urban,No,4259,710,1,D,0.31
6808-5031-5191,Manoj Siddiqui,25-03-2024,31-03-2024,Ekart,Part-time,28,Primary,9,Semi-urban,Sometimes,980,163,1,A,0.31
2906-1935-9229,Dinesh Chatterjee,25-03-2024,31-03-2024,Ekart,Full-time,40,Primary,60,Semi-urban,Yes,4623,770,1,D,0.31
5134-6438-5831,Rahul Pandey,25-03-2024,31-03-2024,Ekart,Full-time,21,Primary,2,Urban,Yes,3875,646,1,C,0.31
2166-1879-8599,Dinesh Modi,25-03-2024,31-03-2024,Ekart,Full-time,32,Secondary,33,Urban,No,3698,616,1,C,0.31
5400-6850-2940,Laxmi Tiwari,25-03-2024,31-03-2024,Ekart,Full-time,22,Secondary,17,Urban,Sometimes,3681,614,1,C,0.31
5612-8502-8582,Shanti Naidu,25-03-2024,31-03-2024,Delhivery,Full-time,20,Primary,42,Urban,Sometimes,3679,613,1,C,0.36
1099-3113-2449,Anita Bhatt,25-03-2024,31-03-2024,Delhivery,Full-time,34,Primary,15,Semi-urban,Sometimes,3760,627,1,C,0.36
5987-3835-6925,Satish Thakur,25-03-2024,31-03-2024,Delhivery,Full-time,32,Secondary,34,Rural,Yes,2844,474,1,B,0.36
7430-9674-5855,Bharat Banerjee,25-03-2024,31-03-2024,Delhivery,Full-time,37,Secondary,43,Urban,No,4395,732,1,D,0.36
4644-7327-8179,Anita Paul,25-03-2024,31-03-2024,Delhivery,Full-time,33,Secondary,12,Semi-urban,Yes,4189,698,1,D,0.36
1862-9944-7412,Durga Bhatt,25-03-2024,31-03-2024,Delhivery,Full-time,47,Secondary,50,Semi-urban,Sometimes,2831,472,1,B,0.36
1981-3769-1663,Vishal Shetty,25-03-2024,31-03-2024,Delhivery,Full-time,45,Primary,20,Urban,Always,3772,629,1,C,0.36
6738-4064-3147,Rakesh Mukherjee,25-03-2024,31-03-2024,Delhivery,Full-time,30,Primary,31,Urban,No,3697,616,1,C,0.36
2583-6357-3282,Anita Modi,25-03-2024,31-03-2024,Delhivery,Part-time,38,Secondary,24,Semi-urban,No,1660,277,1,A,0.36
7249-3187-7723,Mohit Ali,25-03-2024,31-03-2024,Delhivery,Part-time,41,Secondary,20,Urban,Yes,583,97,1,A,0.36
3877-9342-5256,Sumit Ali,25-03-2024,31-03-2024,Delhivery,Part-time,32,Primary,14,Urban,Yes,1158,193,1,A,0.36
8071-8576-8329,Divya Trivedi,25-03-2024,31-03-2024,Delhivery,Full-time,35,Secondary,59,Semi-urban,Always,3905,651,1,C,0.36
2719-1252-7336,Ritu Kamat,25-03-2024,31-03-2024,Delhivery,Full-time,25,Secondary,5,Semi-urban,Yes,3321,554,1,B,0.36
8418-4502-8986,Rakesh Desai,25-03-2024,31-03-2024,Delhivery,Full-time,42,Primary,52,Urban,No,3601,600,1,C,0.36
6748-8511-4875,Mukesh Joshi,25-03-2024,31-03-2024,Delhivery,Full-time,21,Secondary,5,Semi-urban,Yes,2740,457,1,B,0.36
5797-8603-4104,Lalita Modi,25-03-2024,31-03-2024,Delhivery,Full-time,24,Secondary,47,Urban,Sometimes,4552,759,1,D,0.36
1913-1753-6591,Satish Shenoy,25-03-2024,31-03-2024,Delhivery,Part-time,43,Primary,1,Urban,Yes,2276,379,1,A,0.36
6979-9831-3279,Praveen Rajput,25-03-2024,31-03-2024,Delhivery,Part-time,20,Secondary,7,Semi-urban,Always,1691,282,1,A,0.36
8500-8289-9537,Nilesh Sharma,25-03-2024,31-03-2024,Delhivery,Full-time,38,Secondary,38,Rural,No,3826,638,1,C,0.36
2684-6961-3879,Sunil Malik,25-03-2024,31-03-2024,Delhivery,Part-time,47,Secondary,40,Rural,Always,1477,246,1,A,0.36
1321-5336-5256,Shyam Trivedi,25-03-2024,31-03-2024,Delhivery,Part-time,24,Primary,23,Semi-urban,Sometimes,714,119,1,A,0.36
7726-2862-8823,Vimala Pillai,25-03-2024,31-03-2024,Delhivery,Full-time,19,Secondary,15,Urban,Yes,3415,569,1,C,0.36
5864-6629-8835,Lokesh Verma,25-03-2024,31-03-2024,Delhivery,Full-time,36,Primary,50,Urban,No,3002,500,1,B,0.36
5998-6165-6950,Sarita Ahmed,25-03-2024,31-03-2024,Delhivery,Full-time,26,Secondary,54,Semi-urban,Yes,4303,717,1,D,0.36
9788-6499-1889,Padma Sharma,25-03-2024,31-03-2024,Delhivery,Full-time,41,Secondary,24,Rural,Yes,3883,647,1,C,0.36
2700-7445-8892,Ajay Das,25-03-2024,31-03-2024,Delhivery,Full-time,43,Primary,41,Urban,Yes,3112,519,1,B,0.36
5958-1314-4063,Suman Tiwari,25-03-2024,31-03-2024,Delhivery,Full-time,30,Primary,44,Semi-urban,Yes,3919,653,1,C,0.36
9329-4417-7309,Rekha Poojary,25-03-2024,31-03-2024,Delhivery,Full-time,22,Secondary,43,Rural,Yes,3083,514,1,B,0.36
9126-8412-3795,Vinod Islam,25-03-2024,31-03-2024,Delhivery,Full-time,33,Secondary,3,Rural,Yes,3713,619,1,C,0.36
6040-5876-8389,Manoj Dave,25-03-2024,31-03-2024,Delhivery,Full-time,19,Secondary,45,Semi-urban,No,3476,579,1,C,0.36
4643-9689-6282,Nisha Rajput,25-03-2024,31-03-2024,Delhivery,Full-time,38,Secondary,34,Semi-urban,Yes,3365,561,1,C,0.36
1987-5547-7635,Kapil Dey,25-03-2024,31-03-2024,Delhivery,Full-time,24,Secondary,59,Semi-urban,Always,2960,493,1,B,0.36
6333-7245-1404,Ritu Gupta,25-03-2024,31-03-2024,Delhivery,Full-time,27,Secondary,28,Urban,Yes,3598,600,1,C,0.36
8117-7929-8772,Lalit Malik,25-03-2024,31-03-2024,Delhivery,Full-time,25,Primary,50,Semi-urban,No,3531,588,1,C,0.36
7602-3934-5871,Mohit Amin,25-03-2024,31-03-2024,Delhivery,Full-time,25,Secondary,32,Urban,Always,3880,647,1,C,0.36
7125-8727-2057,Harish Joshi,25-03-2024,31-03-2024,Delhivery,Part-time,27,Primary,48,Urban,Sometimes,841,140,1,A,0.36
5999-8346-6133,Varun Reddy,25-03-2024,31-03-2024,Delhivery,Part-time,23,Primary,12,Urban,Yes,1987,331,1,A,0.36
6290-1666-2434,Ravi Ahmed,25-03-2024,31-03-2024,Delhivery,Full-time,30,Primary,50,Rural,Yes,4534,756,1,D,0.36
5492-8199-8516,Ritu Amin,25-03-2024,31-03-2024,Delhivery,Full-time,22,Primary,23,Semi-urban,Always,3149,525,1,B,0.36
2973-6073-4036,Nikhil Dave,25-03-2024,31-03-2024,Delhivery,Full-time,45,Primary,49,Urban,Sometimes,3258,543,1,B,0.36
4899-1022-7211,Amit Reddy,25-03-2024,31-03-2024,Delhivery,Full-time,27,Secondary,26,Rural,Sometimes,3963,660,1,C,0.36
8511-7298-3740,Radha Das,25-03-2024,31-03-2024,Delhivery,Full-time,21,Primary,19,Urban,Sometimes,3243,540,1,B,0.36
6604-7654-9546,Naveen Modi,25-03-2024,31-03-2024,Delhivery,Part-time,40,Primary,49,Semi-urban,No,1013,169,1,A,0.36
8461-5366-9651,Nilesh Gowda,25-03-2024,31-03-2024,Delhivery,Full-time,42,Primary,40,Urban,Sometimes,3943,657,1,C,0.36
3775-9974-6275,Rahul Thakur,25-03-2024,31-03-2024,Delhivery,Full-time,35,Primary,35,Semi-urban,No,2975,496,1,B,0.36
4276-2010-6228,Lalita Hussain,25-03-2024,31-03-2024,Delhivery,Full-time,48,Primary,29,Rural,No,4739,790,1,D,0.36
2116-3067-1674,Rekha Desai,25-03-2024,31-03-2024,Delhivery,Full-time,42,Secondary,57,Semi-urban,Yes,3074,512,1,B,0.36
8631-3121-8268,Rohit Chatterjee,25-03-2024,31-03-2024,Delhivery,Full-time,30,Primary,39,Urban,Yes,3781,630,1,C,0.36
6753-1346-5760,Shanti Amin,25-03-2024,31-03-2024,Delhivery,Part-time,22,Primary,17,Urban,Always,1403,234,1,A,0.36
5109-9416-5088,Vijay Khan,25-03-2024,31-03-2024,Delhivery,Full-time,38,Secondary,43,Semi-urban,No,2959,493,1,B,0.36
2886-9417-5363,Prakash Shetty,25-03-2024,31-03-2024,Delhivery,Full-time,38,Secondary,11,Urban,Yes,4087,681,1,D,0.36
5560-9189-6749,Gaurav Kumar,25-03-2024,31-03-2024,Delhivery,Full-time,43,Secondary,41,Semi-urban,Always,3872,645,1,C,0.36
5947-6172-5000,Asha Jain,25-03-2024,31-03-2024,Delhivery,Full-time,45,Primary,58,Urban,Always,3312,552,1,B,0.36
6777-3439-5887,Sunil Bhatt,25-03-2024,31-03-2024,Delhivery,Full-time,43,Primary,21,Urban,Rarely,4202,700,1,D,0.36
7793-4934-6349,Vijay Thakur,25-03-2024,31-03-2024,Delhivery,Full-time,29,Primary,29,Semi-urban,Rarely,4070,678,1,D,0.36
2438-2387-9170,Priya Chatterjee,25-03-2024,31-03-2024,Dunzo,Part-time,34,Secondary,19,Semi-urban,Always,360,60,1,A,0.42
7487-4851-1905,Rakesh Thakur,25-03-2024,31-03-2024,Dunzo,Full-time,41,Secondary,21,Urban,Sometimes,2593,432,1,B,0.42
9828-2159-3406,Aarav Roy,25-03-2024,31-03-2024,Dunzo,Full-time,28,Secondary,19,Urban,Sometimes,4159,693,1,D,0.42
4061-2308-3601,Pradeep Shaikh,25-03-2024,31-03-2024,Dunzo,Full-time,25,Secondary,35,Semi-urban,Sometimes,3448,575,1,C,0.42
4619-6601-6408,Padma Bhatt,25-03-2024,31-03-2024,Dunzo,Full-time,41,Secondary,37,Urban,Yes,3345,558,1,B,0.42
8919-3727-2053,Praveen Bhat,25-03-2024,31-03-2024,Dunzo,Full-time,47,Primary,17,Urban,Always,2431,405,1,A,0.42
9481-2654-9452,Kapil Hegde,25-03-2024,31-03-2024,Dunzo,Full-time,33,Primary,22,Semi-urban,Always,3506,584,1,C,0.42
1572-1323-3492,Mohit Naidu,25-03-2024,31-03-2024,Dunzo,Part-time,47,Secondary,3,Urban,Yes,1634,272,1,A,0.42
1660-7607-3971,Manoj Trivedi,25-03-2024,31-03-2024,Dunzo,Full-time,30,Primary,40,Urban,Rarely,3131,522,1,B,0.42
5227-8577-1307,Radha Iyer,25-03-2024,31-03-2024,Dunzo,Full-time,38,Secondary,25,Urban,Yes,3586,598,1,C,0.42
6771-6236-7161,Yogesh Dave,25-03-2024,31-03-2024,Dunzo,Full-time,20,Primary,58,Rural,Yes,2409,402,1,A,0.42
4465-4777-3713,Kavita Hegde,25-03-2024,31-03-2024,Dunzo,Part-time,29,Secondary,32,Urban,Sometimes,1229,205,1,A,0.42
5974-2046-1311,Suman Malik,25-03-2024,31-03-2024,Dunzo,Part-time,23,Secondary,36,Urban,Always,1051,175,1,A,0.42
9980-6047-2819,Rajesh Malik,25-03-2024,31-03-2024,Dunzo,Full-time,33,Secondary,38,Semi-urban,Yes,3086,514,1,B,0.42
4208-2014-8395,Usha Shaikh,25-03-2024,31-03-2024,Dunzo,Part-time,22,Primary,20,Semi-urban,Sometimes,552,92,1,A,0.42
